CaseString	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Bacteria|Actinobacteria|Actinobacteria|Order|Actinomycetaceae|Actinobaculum	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0003204141	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
Bacteria|Actinobacteria|Actinobacteria|Order|Actinomycetaceae|Actinomyces	8.814526e-05	3.111420e-04	0.000000e+00	8.175342e-04	9.840142e-05	2.202731e-04	3.328895e-04	0.000000e+00	1.961740e-03	2.676758e-04	4.559739e-04	0.000000e+00	1.313782e-03	3.451506e-04	1.649815e-04	1.978631e-04	7.615494e-05	0.000000e+00	7.224181e-04	0.000000e+00	5.285201e-04	1.623212e-04	0.000000e+00	1.006999e-04	0.000000e+00	0.000000e+00	0.000000e+00	1.053694e-03	2.139648e-04	1.583030e-04	6.971637e-05	3.284874e-04	0.000000e+00	1.787966e-04	1.858575e-04	0.000000e+00	0.000000e+00	2.325901e-04	0.000000e+00	0.000000e+00	1.661230e-04	0.000000e+00	7.635482e-05	0.000000e+00	0.000000e+00	0.000000e+00	1.178858e-04	0.000000e+00	6.453397e-05
Bacteria|Actinobacteria|Actinobacteria|Order|Actinomycetaceae|Arcanobacterium	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.420310e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.971637e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
Bacteria|Actinobacteria|Actinobacteria|Order|Actinomycetaceae|F0332	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0001217409	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
Bacteria|Actinobacteria|Actinobacteria|Order|Actinomycetaceae|Mobiluncus	1.105822e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.149100e-04	0.000000e+00	0.000000e+00	0.000000e+00	2.225960e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.631212e-05	0.000000e+00	0.000000e+00	3.097625e-04	0.000000e+00	1.322926e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
Bacteria|Actinobacteria|Actinobacteria|Order|Actinomycetaceae|Varibaculum	4.727791e-04	7.259980e-05	0.000000e+00	8.477051e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.214623e-03	0.000000e+00	0.000000e+00	0.000000e+00	1.360309e-04	0.000000e+00	0.000000e+00	2.215415e-04	0.000000e+00	1.196649e-04	4.362382e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.091491e-04	0.000000e+00	3.843604e-05	0.000000e+00	0.000000e+00	0.000000e+00	2.164789e-04	6.977703e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
Bacteria|Actinobacteria|Actinobacteria|Order|Bifidobacteriaceae	6.410565e-05	1.047511e-03	0.000000e+00	1.639935e-02	0.000000e+00	0.000000e+00	1.886374e-03	1.054426e-02	4.615572e-02	0.000000e+00	4.559739e-04	0.000000e+00	4.979658e-03	2.490015e-03	0.000000e+00	2.019440e-02	6.692115e-03	9.275337e-03	4.816121e-05	0.000000e+00	1.435979e-03	0.000000e+00	0.000000e+00	0.000000e+00	5.298855e-05	4.790055e-03	1.354317e-03	8.873213e-05	7.100460e-03	1.673065e-02	8.133577e-04	4.598823e-04	0.000000e+00	0.000000e+00	1.076734e-02	3.297806e-03	3.607981e-05	9.515050e-05	0.000000e+00	6.825645e-03	3.020418e-03	3.921534e-04	6.490160e-04	4.983184e-03	0.000000e+00	0.000000e+00	2.461287e-02	0.000000e+00	0.000000e+00
Bacteria|Actinobacteria|Actinobacteria|Order|Bifidobacteriaceae|Alloscardovia	6.410565e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.816121e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.607981e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
Bacteria|Actinobacteria|Actinobacteria|Order|Bifidobacteriaceae|Bifidobacterium	0.000000e+00	1.047511e-03	0.000000e+00	1.639935e-02	0.000000e+00	0.000000e+00	1.886374e-03	1.054426e-02	4.615572e-02	0.000000e+00	4.559739e-04	0.000000e+00	4.979658e-03	2.490015e-03	0.000000e+00	2.019440e-02	6.692115e-03	9.253357e-03	0.000000e+00	0.000000e+00	1.435979e-03	0.000000e+00	0.000000e+00	0.000000e+00	5.298855e-05	4.790055e-03	1.354317e-03	8.873213e-05	7.100460e-03	1.673065e-02	8.133577e-04	4.598823e-04	0.000000e+00	0.000000e+00	1.076734e-02	3.297806e-03	0.000000e+00	9.515050e-05	0.000000e+00	6.825645e-03	3.020418e-03	3.921534e-04	6.490160e-04	4.983184e-03	0.000000e+00	0.000000e+00	2.461287e-02	0.000000e+00	0.000000e+00
Bacteria|Actinobacteria|Actinobacteria|Order|Bifidobacteriaceae|NA	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.197947e-05	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
